model-1584995025, 1584995220.739, 0.8, 0.1527,0.86, 0.1252
model-1584995025, 1584995220.974, 0.79, 0.1488,0.75, 0.1653
model-1584995025, 1584995221.21, 0.71, 0.1846,0.69, 0.1859
model-1584995025, 1584995221.453, 0.79, 0.1397,0.69, 0.2077
model-1584995025, 1584995221.687, 0.8, 0.1476,0.76, 0.1577
model-1584995025, 1584995221.922, 0.7, 0.1963,0.84, 0.137
model-1584995025, 1584995222.156, 0.78, 0.1451,0.75, 0.149
model-1584995025, 1584995222.395, 0.75, 0.1739,0.78, 0.1604
model-1584995025, 1584995222.636, 0.68, 0.2034,0.7, 0.1897
model-1584995025, 1584995222.872, 0.7, 0.1785,0.74, 0.1574
model-1584995025, 1584995223.11, 0.69, 0.2007,0.76, 0.1636
model-1584995025, 1584995223.363, 0.84, 0.1376,0.73, 0.1689
model-1584995025, 1584995223.601, 0.82, 0.1522,0.69, 0.1989
model-1584995025, 1584995223.847, 0.78, 0.1296,0.85, 0.1271
model-1584995025, 1584995224.087, 0.73, 0.1864,0.73, 0.1867
model-1584995025, 1584995224.317, 0.69, 0.1974,0.74, 0.1635
model-1584995025, 1584995224.566, 0.77, 0.1638,0.81, 0.1426
model-1584995025, 1584995224.799, 0.82, 0.1424,0.73, 0.1675
model-1584995025, 1584995225.032, 0.67, 0.1929,0.73, 0.197
model-1584995025, 1584995225.268, 0.71, 0.1942,0.66, 0.2377
model-1584995025, 1584995225.504, 0.69, 0.2146,0.69, 0.195
model-1584995025, 1584995225.736, 0.74, 0.1635,0.75, 0.1606
model-1584995025, 1584995225.978, 0.76, 0.1753,0.8, 0.154
model-1584995025, 1584995226.216, 0.81, 0.1459,0.7, 0.2154
model-1584995025, 1584995226.451, 0.73, 0.2048,0.72, 0.193
model-1584995025, 1584995226.688, 0.66, 0.2082,0.67, 0.201
model-1584995025, 1584995226.926, 0.79, 0.1655,0.71, 0.1997
model-1584995025, 1584995227.167, 0.73, 0.1938,0.62, 0.2631
model-1584995025, 1584995227.399, 0.66, 0.1714,0.71, 0.1936
model-1584995025, 1584995227.656, 0.71, 0.1766,0.79, 0.1485
model-1584995025, 1584995227.918, 0.74, 0.1652,0.72, 0.1696
model-1584995025, 1584995228.15, 0.71, 0.1831,0.7, 0.1778
model-1584995025, 1584995228.386, 0.74, 0.1816,0.78, 0.155
model-1584995025, 1584995228.627, 0.77, 0.1532,0.76, 0.1633
model-1584995025, 1584995228.866, 0.78, 0.1425,0.79, 0.1466
model-1584995025, 1584995229.097, 0.76, 0.1638,0.7, 0.2166
model-1584995025, 1584995229.332, 0.74, 0.1746,0.59, 0.2565
model-1584995025, 1584995229.567, 0.85, 0.1328,0.71, 0.1937
model-1584995025, 1584995229.802, 0.65, 0.2137,0.7, 0.189
model-1584995025, 1584995230.036, 0.67, 0.2007,0.77, 0.1648
model-1584995025, 1584995230.269, 0.73, 0.1913,0.82, 0.1409
model-1584995025, 1584995230.51, 0.8, 0.152,0.74, 0.1526
model-1584995025, 1584995230.752, 0.72, 0.1914,0.68, 0.2073
model-1584995025, 1584995230.993, 0.75, 0.1766,0.72, 0.1817
model-1584995025, 1584995231.237, 0.75, 0.1784,0.79, 0.1554
model-1584995025, 1584995231.482, 0.76, 0.1858,0.71, 0.1886
model-1584995025, 1584995231.716, 0.78, 0.1735,0.68, 0.1913
model-1584995025, 1584995231.948, 0.72, 0.1794,0.78, 0.1619
model-1584995025, 1584995232.178, 0.72, 0.2019,0.61, 0.2516
model-1584995025, 1584995232.417, 0.76, 0.1455,0.72, 0.1801
model-1584995025, 1584995232.649, 0.78, 0.1486,0.84, 0.1383
model-1584995025, 1584995232.882, 0.8, 0.1455,0.82, 0.1465
model-1584995025, 1584995233.124, 0.73, 0.202,0.82, 0.1395
model-1584995025, 1584995233.361, 0.81, 0.1479,0.75, 0.1709
model-1584995025, 1584995233.598, 0.72, 0.1765,0.7, 0.1835
model-1584995025, 1584995233.832, 0.72, 0.1928,0.78, 0.1569
model-1584995025, 1584995234.064, 0.83, 0.1518,0.62, 0.2473
model-1584995025, 1584995234.306, 0.73, 0.1712,0.68, 0.1833
model-1584995025, 1584995234.562, 0.76, 0.1747,0.79, 0.1525
model-1584995025, 1584995234.794, 0.7, 0.1755,0.74, 0.1687
model-1584995025, 1584995235.031, 0.73, 0.1775,0.77, 0.1429
model-1584995025, 1584995235.283, 0.76, 0.1461,0.76, 0.1593
model-1584995025, 1584995235.562, 0.72, 0.183,0.82, 0.145
model-1584995025, 1584995235.839, 0.83, 0.1575,0.7, 0.1749
model-1584995025, 1584995236.089, 0.74, 0.1549,0.73, 0.1675
model-1584995025, 1584995236.372, 0.75, 0.1809,0.8, 0.1433
model-1584995025, 1584995236.631, 0.79, 0.159,0.74, 0.1833
model-1584995025, 1584995237.015, 0.72, 0.173,0.7, 0.1757
model-1584995025, 1584995237.316, 0.77, 0.1628,0.74, 0.1768
model-1584995025, 1584995237.562, 0.78, 0.1342,0.77, 0.1618
model-1584995025, 1584995237.816, 0.81, 0.1299,0.75, 0.1699
model-1584995025, 1584995238.076, 0.81, 0.1544,0.75, 0.1624
model-1584995025, 1584995238.31, 0.86, 0.1135,0.72, 0.1693
model-1584995025, 1584995238.543, 0.76, 0.1633,0.75, 0.1477
model-1584995025, 1584995238.771, 0.73, 0.1866,0.8, 0.1449
model-1584995025, 1584995239.002, 0.8, 0.1353,0.74, 0.1563
model-1584995025, 1584995239.244, 0.76, 0.1587,0.73, 0.1652
model-1584995025, 1584995239.48, 0.8, 0.1403,0.84, 0.1352
model-1584995025, 1584995239.718, 0.75, 0.1738,0.79, 0.1561
model-1584995025, 1584995239.957, 0.84, 0.1248,0.73, 0.1861
model-1584995025, 1584995240.191, 0.85, 0.1326,0.76, 0.1762
model-1584995025, 1584995240.426, 0.74, 0.1515,0.72, 0.1776
model-1584995025, 1584995240.655, 0.83, 0.1214,0.78, 0.1703
model-1584995025, 1584995240.891, 0.79, 0.1543,0.75, 0.1712
model-1584995025, 1584995241.122, 0.76, 0.1334,0.74, 0.1847
model-1584995025, 1584995241.354, 0.79, 0.1667,0.79, 0.1458
model-1584995025, 1584995241.589, 0.82, 0.1496,0.8, 0.1401
model-1584995025, 1584995241.821, 0.8, 0.1327,0.68, 0.1994
model-1584995025, 1584995242.054, 0.77, 0.1492,0.76, 0.1734
model-1584995025, 1584995242.286, 0.72, 0.1808,0.79, 0.1586
model-1584995025, 1584995242.523, 0.75, 0.1638,0.78, 0.1436
model-1584995025, 1584995242.756, 0.79, 0.1707,0.75, 0.1409
model-1584995025, 1584995242.991, 0.86, 0.1157,0.73, 0.1737
model-1584995025, 1584995243.224, 0.68, 0.1761,0.73, 0.1725
model-1584995025, 1584995243.453, 0.77, 0.1702,0.81, 0.139
model-1584995025, 1584995243.683, 0.77, 0.1655,0.78, 0.1565
model-1584995025, 1584995243.919, 0.78, 0.1491,0.61, 0.2433
model-1584995025, 1584995244.155, 0.75, 0.1763,0.75, 0.1685
model-1584995025, 1584995244.389, 0.73, 0.1728,0.77, 0.1652
model-1584995025, 1584995244.619, 0.84, 0.1327,0.83, 0.1493
model-1584995025, 1584995244.851, 0.81, 0.1324,0.78, 0.1352
model-1584995025, 1584995245.081, 0.77, 0.1602,0.8, 0.1484
model-1584995025, 1584995245.318, 0.79, 0.1356,0.76, 0.154
model-1584995025, 1584995245.553, 0.79, 0.1717,0.75, 0.1667
model-1584995025, 1584995245.789, 0.78, 0.1519,0.82, 0.1433
model-1584995025, 1584995246.021, 0.81, 0.1355,0.72, 0.1757
model-1584995025, 1584995246.254, 0.84, 0.1342,0.67, 0.1866
model-1584995025, 1584995246.487, 0.81, 0.1394,0.81, 0.1341
model-1584995025, 1584995246.652, 0.77, 0.1346,0.64, 0.2188
model-1584995025, 1584995246.898, 0.69, 0.179,0.77, 0.1547
model-1584995025, 1584995247.133, 0.79, 0.1304,0.77, 0.1644
model-1584995025, 1584995247.363, 0.72, 0.1572,0.67, 0.2076
model-1584995025, 1584995247.599, 0.8, 0.1453,0.73, 0.1573
model-1584995025, 1584995247.832, 0.73, 0.181,0.73, 0.1817
model-1584995025, 1584995248.063, 0.82, 0.138,0.79, 0.1413
model-1584995025, 1584995248.295, 0.78, 0.1509,0.82, 0.1339
model-1584995025, 1584995248.526, 0.87, 0.1355,0.78, 0.1627
model-1584995025, 1584995248.757, 0.76, 0.1413,0.74, 0.1868
model-1584995025, 1584995248.989, 0.79, 0.1567,0.74, 0.1889
model-1584995025, 1584995249.221, 0.8, 0.1427,0.73, 0.1776
model-1584995025, 1584995249.455, 0.8, 0.1623,0.75, 0.1792
model-1584995025, 1584995249.688, 0.72, 0.1661,0.82, 0.144
model-1584995025, 1584995249.922, 0.71, 0.2138,0.8, 0.1447
model-1584995025, 1584995250.152, 0.79, 0.126,0.72, 0.1865
model-1584995025, 1584995250.382, 0.72, 0.1992,0.85, 0.1256
model-1584995025, 1584995250.614, 0.78, 0.1482,0.8, 0.1454
model-1584995025, 1584995250.847, 0.81, 0.1378,0.72, 0.1895
model-1584995025, 1584995251.077, 0.78, 0.1573,0.75, 0.1857
model-1584995025, 1584995251.32, 0.75, 0.1638,0.79, 0.157
model-1584995025, 1584995251.552, 0.83, 0.1325,0.8, 0.1472
model-1584995025, 1584995251.802, 0.77, 0.1658,0.69, 0.1975
model-1584995025, 1584995252.035, 0.81, 0.1311,0.79, 0.1375
model-1584995025, 1584995252.269, 0.77, 0.1609,0.78, 0.1586
model-1584995025, 1584995252.499, 0.78, 0.1387,0.68, 0.1809
model-1584995025, 1584995252.733, 0.79, 0.1294,0.78, 0.1473
model-1584995025, 1584995252.969, 0.77, 0.1557,0.77, 0.1694
model-1584995025, 1584995253.208, 0.87, 0.0897,0.79, 0.161
model-1584995025, 1584995253.443, 0.8, 0.1377,0.71, 0.1915
model-1584995025, 1584995253.677, 0.8, 0.1416,0.75, 0.1585
model-1584995025, 1584995253.918, 0.72, 0.1641,0.8, 0.1501
model-1584995025, 1584995254.149, 0.75, 0.1522,0.83, 0.1386
model-1584995025, 1584995254.379, 0.85, 0.1169,0.77, 0.1426
model-1584995025, 1584995254.612, 0.69, 0.1859,0.81, 0.1379
model-1584995025, 1584995254.846, 0.74, 0.163,0.63, 0.2396
model-1584995025, 1584995255.076, 0.69, 0.1959,0.68, 0.1989
model-1584995025, 1584995255.307, 0.86, 0.1272,0.76, 0.1792
model-1584995025, 1584995255.542, 0.77, 0.1658,0.84, 0.1121
model-1584995025, 1584995255.775, 0.83, 0.1221,0.8, 0.1464
model-1584995025, 1584995256.009, 0.76, 0.1665,0.8, 0.136
model-1584995025, 1584995256.24, 0.81, 0.1532,0.77, 0.1672
model-1584995025, 1584995256.475, 0.81, 0.1378,0.74, 0.1686
model-1584995025, 1584995256.707, 0.8, 0.1576,0.83, 0.1231
model-1584995025, 1584995256.934, 0.89, 0.1098,0.66, 0.2001
model-1584995025, 1584995257.164, 0.8, 0.1346,0.72, 0.1724
model-1584995025, 1584995257.397, 0.82, 0.1396,0.76, 0.1541
model-1584995025, 1584995257.63, 0.76, 0.1478,0.77, 0.1451
model-1584995025, 1584995257.861, 0.76, 0.1625,0.7, 0.1595
model-1584995025, 1584995258.093, 0.8, 0.148,0.8, 0.1313
model-1584995025, 1584995258.323, 0.83, 0.1253,0.85, 0.1087
model-1584995025, 1584995258.556, 0.75, 0.1607,0.75, 0.1734
model-1584995025, 1584995258.787, 0.86, 0.122,0.81, 0.1409
model-1584995025, 1584995259.024, 0.83, 0.1335,0.74, 0.1777
model-1584995025, 1584995259.256, 0.79, 0.1569,0.7, 0.189
model-1584995025, 1584995259.49, 0.75, 0.1794,0.76, 0.158
model-1584995025, 1584995259.721, 0.72, 0.1838,0.78, 0.1556
model-1584995025, 1584995259.961, 0.77, 0.15,0.81, 0.1452
model-1584995025, 1584995260.194, 0.77, 0.1651,0.67, 0.2144
model-1584995025, 1584995260.423, 0.78, 0.1394,0.73, 0.1813
model-1584995025, 1584995260.654, 0.71, 0.1952,0.76, 0.1756
model-1584995025, 1584995260.887, 0.75, 0.1667,0.8, 0.1479
model-1584995025, 1584995261.124, 0.72, 0.1943,0.74, 0.1833
model-1584995025, 1584995261.356, 0.82, 0.1241,0.72, 0.1739
model-1584995025, 1584995261.593, 0.77, 0.1344,0.72, 0.1802
model-1584995025, 1584995261.83, 0.71, 0.2132,0.73, 0.165
model-1584995025, 1584995262.071, 0.72, 0.1752,0.7, 0.2029
model-1584995025, 1584995262.303, 0.76, 0.1763,0.67, 0.222
model-1584995025, 1584995262.541, 0.8, 0.155,0.66, 0.2466
model-1584995025, 1584995262.777, 0.76, 0.1513,0.83, 0.1384
model-1584995025, 1584995263.011, 0.76, 0.1482,0.77, 0.1556
model-1584995025, 1584995263.249, 0.8, 0.1496,0.73, 0.1714
model-1584995025, 1584995263.49, 0.78, 0.1542,0.69, 0.2109
model-1584995025, 1584995263.725, 0.77, 0.1503,0.8, 0.1413
model-1584995025, 1584995263.963, 0.8, 0.1268,0.77, 0.1508
model-1584995025, 1584995264.199, 0.78, 0.1576,0.74, 0.171
model-1584995025, 1584995264.436, 0.78, 0.1642,0.74, 0.1722
model-1584995025, 1584995264.691, 0.78, 0.1416,0.84, 0.1258
model-1584995025, 1584995264.918, 0.8, 0.1497,0.77, 0.1613
model-1584995025, 1584995265.157, 0.75, 0.1651,0.72, 0.2051
model-1584995025, 1584995265.391, 0.8, 0.1584,0.73, 0.1803
model-1584995025, 1584995265.618, 0.73, 0.2018,0.76, 0.163
model-1584995025, 1584995265.852, 0.77, 0.1441,0.81, 0.133
model-1584995025, 1584995266.085, 0.78, 0.14,0.73, 0.1696
model-1584995025, 1584995266.319, 0.79, 0.1269,0.79, 0.1434
model-1584995025, 1584995266.552, 0.79, 0.1543,0.83, 0.1179
model-1584995025, 1584995266.783, 0.77, 0.1551,0.77, 0.1442
model-1584995025, 1584995267.018, 0.72, 0.1787,0.74, 0.1509
model-1584995025, 1584995267.25, 0.77, 0.1489,0.76, 0.1491
model-1584995025, 1584995267.485, 0.86, 0.1152,0.76, 0.1669
model-1584995025, 1584995267.717, 0.73, 0.1783,0.81, 0.1338
model-1584995025, 1584995267.954, 0.8, 0.1643,0.8, 0.1456
model-1584995025, 1584995268.185, 0.76, 0.1534,0.82, 0.125
model-1584995025, 1584995268.417, 0.8, 0.1413,0.85, 0.1459
model-1584995025, 1584995268.652, 0.71, 0.1869,0.76, 0.162
model-1584995025, 1584995268.88, 0.78, 0.1454,0.78, 0.1564
model-1584995025, 1584995269.106, 0.82, 0.1316,0.8, 0.133
model-1584995025, 1584995269.334, 0.82, 0.1545,0.77, 0.1433
model-1584995025, 1584995269.567, 0.76, 0.1652,0.74, 0.1846
model-1584995025, 1584995269.798, 0.76, 0.1582,0.77, 0.1558
model-1584995025, 1584995270.032, 0.8, 0.14,0.71, 0.175
model-1584995025, 1584995270.264, 0.87, 0.111,0.73, 0.1773
model-1584995025, 1584995270.497, 0.81, 0.1416,0.74, 0.1901
model-1584995025, 1584995270.728, 0.74, 0.1547,0.71, 0.1838
model-1584995025, 1584995270.954, 0.79, 0.1486,0.83, 0.1333
model-1584995025, 1584995271.181, 0.79, 0.1581,0.72, 0.1873
model-1584995025, 1584995271.419, 0.77, 0.1522,0.72, 0.1749
model-1584995025, 1584995271.65, 0.81, 0.1444,0.82, 0.1394
model-1584995025, 1584995271.881, 0.75, 0.164,0.81, 0.1503
model-1584995025, 1584995272.111, 0.7, 0.2013,0.76, 0.183
model-1584995025, 1584995272.344, 0.82, 0.1342,0.77, 0.1518
model-1584995025, 1584995272.579, 0.76, 0.1607,0.75, 0.1745
model-1584995025, 1584995272.812, 0.81, 0.1315,0.75, 0.176
model-1584995025, 1584995273.044, 0.79, 0.1463,0.75, 0.1701
model-1584995025, 1584995273.281, 0.67, 0.2,0.79, 0.1531
model-1584995025, 1584995273.515, 0.78, 0.1642,0.78, 0.1586
model-1584995025, 1584995273.745, 0.84, 0.1148,0.79, 0.15
model-1584995025, 1584995273.981, 0.8, 0.1311,0.74, 0.1598
model-1584995025, 1584995274.21, 0.79, 0.1552,0.87, 0.1135
model-1584995025, 1584995274.448, 0.75, 0.1615,0.74, 0.1663
model-1584995025, 1584995274.678, 0.85, 0.1257,0.75, 0.1559
model-1584995025, 1584995274.91, 0.78, 0.1382,0.86, 0.1212
model-1584995025, 1584995275.143, 0.73, 0.1888,0.83, 0.125
model-1584995025, 1584995275.377, 0.81, 0.1376,0.78, 0.1616
model-1584995025, 1584995275.611, 0.8, 0.1408,0.73, 0.1668
model-1584995025, 1584995275.844, 0.75, 0.1581,0.8, 0.1407
model-1584995025, 1584995276.077, 0.82, 0.1397,0.75, 0.1743
model-1584995025, 1584995276.308, 0.73, 0.1818,0.77, 0.1353
model-1584995025, 1584995276.543, 0.86, 0.1233,0.74, 0.1732
model-1584995025, 1584995276.771, 0.81, 0.1439,0.82, 0.1226
model-1584995025, 1584995277.001, 0.81, 0.1316,0.79, 0.139
model-1584995025, 1584995277.231, 0.81, 0.1392,0.71, 0.1753
model-1584995025, 1584995277.465, 0.73, 0.1856,0.7, 0.1909
model-1584995025, 1584995277.697, 0.77, 0.1691,0.73, 0.1704
model-1584995025, 1584995277.93, 0.79, 0.1478,0.76, 0.1696
model-1584995025, 1584995278.158, 0.8, 0.1727,0.69, 0.1945
model-1584995025, 1584995278.395, 0.74, 0.1585,0.67, 0.2308
model-1584995025, 1584995278.625, 0.69, 0.2035,0.7, 0.2091
model-1584995025, 1584995278.858, 0.76, 0.1501,0.79, 0.1467
model-1584995025, 1584995279.092, 0.78, 0.1675,0.81, 0.1321
model-1584995025, 1584995279.323, 0.83, 0.1312,0.71, 0.1982
model-1584995025, 1584995279.561, 0.73, 0.1744,0.67, 0.2068
model-1584995025, 1584995279.795, 0.74, 0.1801,0.79, 0.171
model-1584995025, 1584995280.032, 0.81, 0.1354,0.68, 0.2072
model-1584995025, 1584995280.264, 0.74, 0.1658,0.84, 0.1163
model-1584995025, 1584995280.494, 0.7, 0.1553,0.78, 0.1642
model-1584995025, 1584995280.729, 0.75, 0.1671,0.77, 0.1609
model-1584995025, 1584995280.957, 0.75, 0.1514,0.74, 0.1729
model-1584995025, 1584995281.185, 0.66, 0.2151,0.77, 0.1664
model-1584995025, 1584995281.419, 0.79, 0.1768,0.72, 0.1884
model-1584995025, 1584995281.648, 0.78, 0.134,0.79, 0.1375
model-1584995025, 1584995281.886, 0.77, 0.1436,0.77, 0.1512
model-1584995025, 1584995282.122, 0.8, 0.1483,0.76, 0.1547
model-1584995025, 1584995282.354, 0.79, 0.1605,0.6, 0.2629
model-1584995025, 1584995282.593, 0.83, 0.127,0.81, 0.1342
model-1584995025, 1584995282.827, 0.71, 0.2067,0.86, 0.1234
model-1584995025, 1584995283.06, 0.71, 0.1746,0.76, 0.1642
model-1584995025, 1584995283.294, 0.75, 0.1764,0.83, 0.1269
model-1584995025, 1584995283.529, 0.82, 0.1435,0.74, 0.1811
model-1584995025, 1584995283.764, 0.75, 0.1602,0.77, 0.1682
model-1584995025, 1584995283.995, 0.73, 0.1751,0.71, 0.1844
model-1584995025, 1584995284.235, 0.78, 0.164,0.74, 0.1699
model-1584995025, 1584995284.477, 0.78, 0.1666,0.75, 0.1534
model-1584995025, 1584995284.712, 0.79, 0.1628,0.73, 0.1811
model-1584995025, 1584995284.944, 0.74, 0.1668,0.75, 0.1577
model-1584995025, 1584995285.178, 0.73, 0.188,0.77, 0.1558
model-1584995025, 1584995285.41, 0.83, 0.1367,0.83, 0.1219
model-1584995025, 1584995285.643, 0.84, 0.1385,0.76, 0.1642
model-1584995025, 1584995285.873, 0.83, 0.1321,0.81, 0.1319
model-1584995025, 1584995286.102, 0.73, 0.171,0.84, 0.125
model-1584995025, 1584995286.34, 0.8, 0.1372,0.68, 0.1864
model-1584995025, 1584995286.568, 0.75, 0.1646,0.82, 0.1466
model-1584995025, 1584995286.801, 0.74, 0.1845,0.77, 0.1606
model-1584995025, 1584995287.035, 0.78, 0.152,0.76, 0.1515
model-1584995025, 1584995287.268, 0.76, 0.1516,0.77, 0.1445
model-1584995025, 1584995287.502, 0.82, 0.1421,0.8, 0.1541
model-1584995025, 1584995287.732, 0.78, 0.1452,0.74, 0.1662
model-1584995025, 1584995287.963, 0.77, 0.1652,0.81, 0.1155
model-1584995025, 1584995288.191, 0.79, 0.1392,0.79, 0.1462
model-1584995025, 1584995288.42, 0.76, 0.1601,0.77, 0.1588
model-1584995025, 1584995288.652, 0.83, 0.1395,0.76, 0.159
model-1584995025, 1584995288.885, 0.84, 0.1228,0.7, 0.1871
model-1584995025, 1584995289.119, 0.75, 0.1815,0.69, 0.203
model-1584995025, 1584995289.351, 0.81, 0.1431,0.8, 0.1382
model-1584995025, 1584995289.584, 0.77, 0.1566,0.85, 0.1058
model-1584995025, 1584995289.813, 0.79, 0.1476,0.71, 0.1839
model-1584995025, 1584995290.043, 0.82, 0.1159,0.84, 0.1193
model-1584995025, 1584995290.272, 0.82, 0.1118,0.82, 0.1281
model-1584995025, 1584995290.501, 0.82, 0.1347,0.76, 0.166
model-1584995025, 1584995290.732, 0.88, 0.0979,0.74, 0.1817
model-1584995025, 1584995290.969, 0.82, 0.1395,0.85, 0.1133
model-1584995025, 1584995291.202, 0.78, 0.1794,0.75, 0.171
model-1584995025, 1584995291.445, 0.82, 0.1271,0.75, 0.1637
model-1584995025, 1584995291.679, 0.78, 0.1479,0.78, 0.152
model-1584995025, 1584995291.914, 0.86, 0.1125,0.78, 0.1489
model-1584995025, 1584995292.15, 0.82, 0.1427,0.79, 0.1334
model-1584995025, 1584995292.384, 0.83, 0.134,0.7, 0.1918
model-1584995025, 1584995292.619, 0.86, 0.1157,0.81, 0.1519
model-1584995025, 1584995292.847, 0.79, 0.1309,0.83, 0.1297
model-1584995025, 1584995293.072, 0.84, 0.1096,0.81, 0.1344
model-1584995025, 1584995293.303, 0.8, 0.1388,0.66, 0.2096
model-1584995025, 1584995293.536, 0.79, 0.13,0.81, 0.1309
model-1584995025, 1584995293.765, 0.81, 0.1452,0.79, 0.1592
model-1584995025, 1584995293.994, 0.83, 0.1363,0.86, 0.1202
model-1584995025, 1584995294.231, 0.81, 0.121,0.87, 0.1097
model-1584995025, 1584995294.464, 0.82, 0.1262,0.84, 0.1143
model-1584995025, 1584995294.693, 0.75, 0.1538,0.76, 0.1616
model-1584995025, 1584995294.929, 0.78, 0.1525,0.74, 0.1526
model-1584995025, 1584995295.165, 0.73, 0.1643,0.68, 0.2362
model-1584995025, 1584995295.398, 0.88, 0.1057,0.76, 0.1693
model-1584995025, 1584995295.63, 0.73, 0.1658,0.81, 0.1206
model-1584995025, 1584995295.862, 0.78, 0.1576,0.8, 0.1193
model-1584995025, 1584995296.097, 0.8, 0.1532,0.82, 0.1344
model-1584995025, 1584995296.325, 0.83, 0.1341,0.75, 0.1807
model-1584995025, 1584995296.558, 0.82, 0.1503,0.72, 0.1888
model-1584995025, 1584995296.791, 0.76, 0.1589,0.67, 0.2082
model-1584995025, 1584995297.024, 0.81, 0.1321,0.79, 0.1697
model-1584995025, 1584995297.252, 0.81, 0.1297,0.71, 0.1714
model-1584995025, 1584995297.486, 0.73, 0.1527,0.76, 0.1837
model-1584995025, 1584995297.719, 0.83, 0.119,0.74, 0.1614
model-1584995025, 1584995297.949, 0.8, 0.1538,0.67, 0.1876
model-1584995025, 1584995298.176, 0.8, 0.1455,0.73, 0.1687
model-1584995025, 1584995298.41, 0.83, 0.1166,0.73, 0.1797
model-1584995025, 1584995298.643, 0.81, 0.1355,0.79, 0.1531
model-1584995025, 1584995298.875, 0.84, 0.1152,0.8, 0.1463
model-1584995025, 1584995299.045, 0.9, 0.0949,0.76, 0.1605
model-1584995025, 1584995299.286, 0.72, 0.1776,0.72, 0.2018
model-1584995025, 1584995299.516, 0.8, 0.1427,0.8, 0.1446
model-1584995025, 1584995299.75, 0.76, 0.1554,0.76, 0.1603
model-1584995025, 1584995299.983, 0.77, 0.1463,0.65, 0.2062
model-1584995025, 1584995300.214, 0.74, 0.1771,0.71, 0.2003
model-1584995025, 1584995300.446, 0.82, 0.1319,0.69, 0.1815
model-1584995025, 1584995300.674, 0.82, 0.139,0.75, 0.1588
model-1584995025, 1584995300.91, 0.86, 0.1205,0.78, 0.1595
model-1584995025, 1584995301.142, 0.8, 0.1148,0.81, 0.1343
model-1584995025, 1584995301.382, 0.77, 0.1596,0.79, 0.1474
model-1584995025, 1584995301.611, 0.81, 0.135,0.85, 0.1167
model-1584995025, 1584995301.842, 0.81, 0.1398,0.8, 0.1257
model-1584995025, 1584995302.079, 0.76, 0.1473,0.81, 0.1598
model-1584995025, 1584995302.305, 0.7, 0.1842,0.84, 0.1164
model-1584995025, 1584995302.532, 0.85, 0.1099,0.81, 0.138
model-1584995025, 1584995302.768, 0.75, 0.1761,0.79, 0.1459
model-1584995025, 1584995303.002, 0.85, 0.1255,0.89, 0.1208
model-1584995025, 1584995303.229, 0.85, 0.1172,0.66, 0.2175
model-1584995025, 1584995303.461, 0.79, 0.1489,0.65, 0.2042
model-1584995025, 1584995303.693, 0.8, 0.1427,0.75, 0.1748
model-1584995025, 1584995303.925, 0.89, 0.1105,0.67, 0.2059
model-1584995025, 1584995304.157, 0.8, 0.1459,0.74, 0.1682
model-1584995025, 1584995304.387, 0.81, 0.1301,0.87, 0.1024
model-1584995025, 1584995304.626, 0.8, 0.1406,0.8, 0.16
model-1584995025, 1584995304.856, 0.8, 0.1299,0.78, 0.1407
model-1584995025, 1584995305.088, 0.84, 0.1192,0.79, 0.1386
model-1584995025, 1584995305.32, 0.81, 0.1405,0.76, 0.1526
model-1584995025, 1584995305.557, 0.9, 0.0809,0.88, 0.1168
model-1584995025, 1584995305.79, 0.81, 0.1369,0.73, 0.1775
model-1584995025, 1584995306.021, 0.79, 0.1316,0.69, 0.1984
model-1584995025, 1584995306.254, 0.77, 0.154,0.8, 0.1337
model-1584995025, 1584995306.489, 0.82, 0.121,0.67, 0.2163
model-1584995025, 1584995306.72, 0.85, 0.1126,0.72, 0.1869
model-1584995025, 1584995306.951, 0.76, 0.177,0.73, 0.1873
model-1584995025, 1584995307.179, 0.79, 0.1424,0.75, 0.1608
model-1584995025, 1584995307.405, 0.71, 0.1837,0.76, 0.1645
model-1584995025, 1584995307.637, 0.81, 0.1166,0.81, 0.1468
model-1584995025, 1584995307.873, 0.78, 0.1579,0.8, 0.1316
model-1584995025, 1584995308.103, 0.82, 0.1342,0.77, 0.1897
model-1584995025, 1584995308.335, 0.73, 0.1743,0.75, 0.1652
model-1584995025, 1584995308.572, 0.82, 0.1373,0.7, 0.2114
model-1584995025, 1584995308.815, 0.82, 0.1365,0.77, 0.1412
model-1584995025, 1584995309.057, 0.75, 0.1553,0.78, 0.1631
model-1584995025, 1584995309.302, 0.89, 0.1023,0.74, 0.1902
model-1584995025, 1584995309.543, 0.82, 0.1258,0.71, 0.1975
model-1584995025, 1584995309.776, 0.79, 0.1391,0.86, 0.1107
model-1584995025, 1584995310.015, 0.77, 0.1407,0.77, 0.151
model-1584995025, 1584995310.256, 0.78, 0.1581,0.79, 0.1622
model-1584995025, 1584995310.498, 0.78, 0.1604,0.75, 0.1746
model-1584995025, 1584995310.733, 0.84, 0.1097,0.85, 0.1174
model-1584995025, 1584995310.968, 0.75, 0.1565,0.75, 0.1667
model-1584995025, 1584995311.206, 0.86, 0.1084,0.76, 0.1492
model-1584995025, 1584995311.439, 0.8, 0.1287,0.79, 0.1336
model-1584995025, 1584995311.682, 0.81, 0.1523,0.81, 0.1385
model-1584995025, 1584995311.915, 0.72, 0.1707,0.74, 0.1647
model-1584995025, 1584995312.162, 0.77, 0.1707,0.76, 0.1593
model-1584995025, 1584995312.421, 0.76, 0.1526,0.76, 0.1673
